"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier","Population"
"7/13/21","1","DSCN1926",2,1049,0.45227547,36.84224913,"CC","","no sun","light","no rain","Grazing","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Microchloa kunthii","Digitaria macroblefara","medium",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koija",23.22770184,"Cattle",2021,7,13,10,49,"","","",4,259749.9264,50324.74738,"OG","OG","OG",22.7593081508739,25.8672923769866,0.293697357177734,0.496763055675442,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT159",531.829589694499
"7/13/21","1","DSCN1926",3,1053,0.456585522,36.84157246,"CC","","no sun","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Digitaria macroblefara","Pennisetum mezzianum","Microchloa kunthii","medium",NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tiamamut",72.30148884,"Cattle",2021,7,13,10,53,"Elephant","","",4,259674.7224,50801.5,"OG","OG","OG",21.6989060724458,24.0421509965019,0.310759961605072,0.544998680390604,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT160",470.800256772328
"7/13/21","1","DSCN1927",1,1102,0.483276692,36.84277141,"CC","","no sun","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Digitaria macroblefara","","medium",NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koija",63.72291156,"Cattle",2021,7,13,11,2,"","","",3,259809.1432,53753.73789,"MB","MB","MB",174.837060510529,191.338268921586,0.30007392168045,0.597146639211649,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT161",362.565047682812
"7/13/21","1","DSCN1927",2,1118,0.462667422,36.83411335,"CC","","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Digitaria macroblefara","Microchloa kunthii","","medium",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kijabe",1008.32503716,"Cattle",2021,7,13,11,18,"","","",3,258844.3467,51474.46687,"OG","OG","OG",38.9546248725781,49.0340605731223,0.268960684537888,0.550445530324806,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT162",316.227766016838
"7/13/21","1","DSCN1927",3,1122,0.463730487,36.83402867,"CC","","no sun","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Digitaria macroblefara","Cynodon plectostachyus","Microchloa kunthii","light",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ilmotiok",1045.65009696,"Cattle",2021,7,13,11,22,"","","",4,258834.9543,51592.05479,"LB","LB","LB",55.296640792258,62.6820992420762,0.273972600698471,0.549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT163",628.716714841468
"7/13/21","1","DSCN1928",1,1137,0.477505537,36.84762201,"CC","","no sun","medium","no rain","Grazing","hoof","brown","Pennisetum stramineum","Microchloa kunthii","Cynodon plectostachyus","","light",NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lekiji",257.49442404,"Cattle",2021,7,13,11,37,"","","",3,260349.0554,53115.22697,"OG","OG","OG",606.273909415507,620.292107010463,0.285257548093796,0.571774423241242,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT164",470.800256772328
"7/14/21","3","DSCN8607",1,1139,0.508598407,36.85442276,"CC","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","light",NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illegal",203.93182068,"Cattle",2021,7,14,11,39,"Goat","","",4,261107.432,56554.10748,"OG","LB","OG",46.1770044667443,55.7226823884246,0.315426498651505,0.605828220858896,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT165",143.896765915182
"7/14/21","3","DSCN8607",2,1146,0.521929203,36.86185218,"CC","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon nlemfuensis","Eragrostis tenuifolia","Microchloa kunthii","Enteropogon macrostachyus","light",NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illegal",417.91471092,"Cattle",2021,7,14,11,46,"","","",4,261935.1858,58028.31635,"MB","MB","MB",24.2569118143857,28.2738414852279,0.309158891439438,0.611505471753919,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT166",173.74382779324
"7/14/21","4","DSCN8600",3,1032,0.479731525,36.88885422,"CC","","no sun","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Enteropogon macrostachyus","Microchloa kunthii","light",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ilmotiok illegal",55.00722864,"Cattle",2021,7,14,10,32,"Goat","","",4,264940.2754,53360.00097,"LB","LB","OG",18.8169189882135,28.9682404708782,0.28870815038681,0.488825336299121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT168",115.141003709978
"7/14/21","4","DSCN8603",1,1039,0.480991592,36.88092408,"CC","","part","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","Microchloa kunthii","light",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illegal",345.57978168,"Cattle",2021,7,14,10,39,"Donkey","","",4,264057.319,53499.64661,"OG","OG","OG",22.488556717389,23.2414611959984,0.320965856313705,0.538590769838917,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT169",80
"7/14/21","4","DSCN8603",2,1052,0.480974664,36.8761671,"CC","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Digitaria macroblefara","light",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",444.32370948,"Cattle",2021,7,14,10,52,"Impala"," Oryx","",4,263527.6399,53497.93991,"OG","OG","OG",301.477767158357,303.665025601937,0.300484180450439,0.49886514091167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT170",NA
"7/14/21","4","DSCN8603",3,1059,0.493612374,36.8717313,"CC","","part","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Enteropogon macrostachyus","Cynodon plectostachyus","light",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illegal",25.39463976,"Cattle",2021,7,14,10,59,"Impala","","",4,263034.1671,54895.91013,"OG","OG","OG",17.7621529085548,29.2414642165854,0.253054112195969,0.491725447639718,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT171",87.3885189073182
"7/14/21","3","DSCN8609",2,1159,0.522087015,36.86899162,"CC","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon nlemfuensis","Eragrostis tenuifolia","Enteropogon macrostachyus","Microchloa kunthii","light",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illegal",32.36138976,"Cattle",2021,7,14,11,59,"","","",4,262730.1532,58045.5,"MB","MB","MB",460.162553159068,464.44607308037,0.331378310918808,0.658124635993011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT167",NA
